SessionID,Episode,ObjectiveControl,UnitCountDiff,ResourceDiff
session_20250326_204905,22122,4,2,-600
session_20250326_204905,22123,5,2,-500
session_20250326_204905,22124,6,1,-300
session_20250326_204905,22125,7,1,-200
session_20250326_204905,22126,8,1,-300
session_20250326_204905,22127,0,1,-50
session_20250326_204905,22128,0,0,0
session_20250326_204905,22129,0,0,100
session_20250326_204905,22130,0,0,0
session_20250326_204905,22131,0,1,-50
session_20250326_204905,22132,0,0,0
session_20250326_204905,22133,0,0,100
session_20250326_204905,22134,0,0,0
session_20250326_204905,22135,0,1,-200
session_20250326_204905,22136,0,1,-300
session_20250326_204905,22137,0,1,-200
session_20250326_204905,22138,0,1,-300
session_20250326_204905,22139,0,2,-500
session_20250326_204905,22140,0,2,-600
session_20250326_204905,22141,0,2,-500
session_20250326_204905,22142,0,2,-600
session_20250326_204905,22143,0,2,-500
session_20250326_204905,22144,0,2,-600
session_20250326_204905,22145,0,2,-500
session_20250326_204905,22146,0,2,-600
session_20250326_204905,22147,0,2,-500
session_20250326_204905,22148,0,1,-300
session_20250326_204905,22149,0,1,-200
session_20250326_204905,22150,0,1,-300
session_20250326_204905,22151,0,1,-200
session_20250326_204905,22152,0,1,-300
session_20250326_204905,22153,0,1,-200
session_20250326_204905,22154,0,1,-300
session_20250326_204905,22155,0,1,-200
session_20250326_204905,22156,0,1,-300
session_20250326_204905,22157,0,1,-200
session_20250326_204905,22158,0,1,-300
session_20250326_204905,22159,1,1,-200
session_20250326_204905,22160,2,1,-300
session_20250326_204905,22161,3,1,-200
session_20250326_204905,22162,4,1,-300
session_20250326_204905,22163,5,1,-200
session_20250326_204905,22164,6,0,-300
session_20250326_204905,22165,7,0,-200
session_20250326_204905,22166,8,0,-300
session_20250326_204905,22167,0,1,-50
session_20250326_204905,22168,0,0,0
session_20250326_204905,22169,0,0,100
session_20250326_204905,22170,0,0,0
session_20250326_204905,22171,0,1,-50
session_20250326_204905,22172,0,0,0
session_20250326_204905,22173,0,0,100
session_20250326_204905,22174,0,0,0
session_20250326_204905,22175,0,1,-200
session_20250326_204905,22176,0,1,-300
session_20250326_204905,22177,0,1,-200
session_20250326_204905,22178,0,1,-300
session_20250326_204905,22179,0,2,-500
session_20250326_204905,22180,0,2,-600
session_20250326_204905,22181,0,2,-500
session_20250326_204905,22182,0,2,-600
session_20250326_204905,22183,0,2,-500
session_20250326_204905,22184,0,2,-600
session_20250326_204905,22185,0,2,-500
session_20250326_204905,22186,0,1,-300
session_20250326_204905,22187,0,1,-200
session_20250326_204905,22188,0,1,-300
session_20250326_204905,22189,0,1,-200
session_20250326_204905,22190,0,1,-300
session_20250326_204905,22191,1,1,-500
session_20250326_204905,22192,2,1,-600
session_20250326_204905,22193,3,2,-700
session_20250326_204905,22194,4,2,-800
session_20250326_204905,22195,5,2,-600
session_20250326_204905,22196,6,2,-700
session_20250326_204905,22197,7,2,-500
session_20250326_204905,22198,8,2,-600
session_20250326_204905,22199,0,1,-50
session_20250326_204905,22200,0,0,0
session_20250326_204905,22201,0,0,100
session_20250326_204905,22202,0,0,0
session_20250326_204905,22203,0,1,-50
session_20250326_204905,22204,0,0,0
session_20250326_204905,22205,0,0,100
session_20250326_204905,22206,0,0,0
session_20250326_204905,22207,0,1,-200
session_20250326_204905,22208,0,1,-300
session_20250326_204905,22209,0,1,-200
session_20250326_204905,22210,0,1,-300
session_20250326_204905,22211,0,2,-500
session_20250326_204905,22212,0,2,-600
session_20250326_204905,22213,0,2,-500
session_20250326_204905,22214,0,2,-600
session_20250326_204905,22215,0,2,-500
session_20250326_204905,22216,0,2,-600
session_20250326_204905,22217,0,2,-500
session_20250326_204905,22218,0,2,-600
session_20250326_204905,22219,0,2,-500
session_20250326_204905,22220,0,2,-600
session_20250326_204905,22221,0,2,-500
session_20250326_204905,22222,0,2,-600
session_20250326_204905,22223,0,2,-800
session_20250326_204905,22224,0,2,-900
session_20250326_204905,22225,0,3,-1000
session_20250326_204905,22226,0,3,-1100
session_20250326_204905,22227,1,4,-1200
session_20250326_204905,22228,2,3,-1000
session_20250326_204905,22229,3,3,-800
session_20250326_204905,22230,4,3,-900
session_20250326_204905,22231,5,4,-700
session_20250326_204905,22232,6,4,-800
session_20250326_204905,22233,7,4,-600
session_20250326_204905,22234,8,4,-700
session_20250326_204905,22235,0,1,-50
session_20250326_204905,22236,0,0,0
session_20250326_204905,22237,0,0,100
session_20250326_204905,22238,0,0,0
session_20250326_204905,22239,0,1,-50
session_20250326_204905,22240,0,0,0
session_20250326_204905,22241,0,0,100
session_20250326_204905,22242,0,0,0
session_20250326_204905,22243,0,1,-200
session_20250326_204905,22244,0,1,-300
session_20250326_204905,22245,0,1,-200
session_20250326_204905,22246,0,1,-300
session_20250326_204905,22247,0,2,-500
session_20250326_204905,22248,0,2,-600
session_20250326_204905,22249,0,2,-500
session_20250326_204905,22250,0,2,-600
session_20250326_204905,22251,0,2,-500
session_20250326_204905,22252,0,2,-600
session_20250326_204905,22253,0,2,-500
session_20250326_204905,22254,0,2,-600
session_20250326_204905,22255,0,2,-500
session_20250326_204905,22256,0,1,-300
session_20250326_204905,22257,0,1,-200
session_20250326_204905,22258,0,1,-300
session_20250326_204905,22259,0,1,-200
session_20250326_204905,22260,0,1,-300
session_20250326_204905,22261,0,1,-200
session_20250326_204905,22262,0,1,-300
session_20250326_204905,22263,0,1,-200
session_20250326_204905,22264,0,1,-300
session_20250326_204905,22265,0,1,-200
session_20250326_204905,22266,0,1,-300
session_20250326_204905,22267,0,1,-200
session_20250326_204905,22268,0,1,-300
session_20250326_204905,22269,0,1,-200
session_20250326_204905,22270,0,1,-300
session_20250326_204905,22271,0,1,-200
session_20250326_204905,22272,0,1,-300
session_20250326_204905,22273,0,1,-200
session_20250326_204905,22274,0,1,-300
session_20250326_204905,22275,0,1,-200
session_20250326_204905,22276,0,1,-50
session_20250326_204905,22277,0,0,0
session_20250326_204905,22278,0,0,100
session_20250326_204905,22279,0,0,0
session_20250326_204905,22280,0,1,-50
session_20250326_204905,22281,0,0,0
session_20250326_204905,22282,0,0,100
session_20250326_204905,22283,0,0,0
session_20250326_204905,22284,0,1,-200
session_20250326_204905,22285,0,0,0
session_20250326_204905,22286,0,0,100
session_20250326_204905,22287,0,0,0
session_20250326_204905,22288,0,1,-200
session_20250326_204905,22289,0,1,-300
session_20250326_204905,22290,0,1,-200
session_20250326_204905,22291,0,1,-300
session_20250326_204905,22292,0,1,-200
session_20250326_204905,22293,0,1,-300
session_20250326_204905,22294,0,1,-200
session_20250326_204905,22295,0,1,-300
session_20250326_204905,22296,0,1,-200
session_20250326_204905,22297,0,1,-300
session_20250326_204905,22298,0,1,-500
session_20250326_204905,22299,0,1,-600
session_20250326_204905,22300,0,2,-700
session_20250326_204905,22301,0,2,-800
session_20250326_204905,22302,0,2,-600
session_20250326_204905,22303,0,2,-700
session_20250326_204905,22304,0,3,-800
session_20250326_204905,22305,0,3,-900
session_20250326_204905,22306,0,3,-700
session_20250326_204905,22307,0,3,-800
session_20250326_204905,22308,0,3,-600
session_20250326_204905,22309,0,3,-700
session_20250326_204905,22310,0,3,-1000
session_20250326_204905,22311,0,3,-1100
session_20250326_204905,22312,0,4,-1075
session_20250326_204905,22313,0,4,-1175
session_20250326_204905,22314,0,4,-850
session_20250326_204905,22315,0,3,-950
session_20250326_204905,22316,0,4,-925
session_20250326_204905,22317,0,1,-50
session_20250326_204905,22318,0,0,0
session_20250326_204905,22319,0,0,100
session_20250326_204905,22320,0,0,0
session_20250326_204905,22321,0,1,-50
session_20250326_204905,22322,0,0,0
session_20250326_204905,22323,0,0,100
session_20250326_204905,22324,0,0,0
session_20250326_204905,22325,0,1,-200
session_20250326_204905,22326,0,1,-300
session_20250326_204905,22327,0,1,-200
session_20250326_204905,22328,0,1,-300
session_20250326_204905,22329,0,2,-500
session_20250326_204905,22330,0,2,-600
session_20250326_204905,22331,0,2,-500
session_20250326_204905,22332,0,2,-600
session_20250326_204905,22333,0,2,-500
session_20250326_204905,22334,0,2,-600
session_20250326_204905,22335,0,2,-500
session_20250326_204905,22336,0,2,-600
session_20250326_204905,22337,0,2,-500
session_20250326_204905,22338,0,2,-600
session_20250326_204905,22339,0,2,-800
session_20250326_204905,22340,0,2,-900
session_20250326_204905,22341,1,3,-1000
session_20250326_204905,22342,2,3,-1100
session_20250326_204905,22343,3,3,-900
session_20250326_204905,22344,4,3,-1000
session_20250326_204905,22345,5,4,-1100
session_20250326_204905,22346,6,4,-1200
session_20250326_204905,22347,7,4,-1000
session_20250326_204905,22348,8,4,-1100
session_20250326_204905,22349,0,1,-50
session_20250326_204905,22350,0,0,0
session_20250326_204905,22351,0,0,100
session_20250326_204905,22352,0,0,0
session_20250326_204905,22353,0,1,-50
session_20250326_204905,22354,0,0,0
session_20250326_204905,22355,0,0,100
session_20250326_204905,22356,0,0,0
session_20250326_204905,22357,0,1,-200
session_20250326_204905,22358,0,1,-300
session_20250326_204905,22359,0,1,-200
session_20250326_204905,22360,0,0,0
session_20250326_204905,22361,0,1,-200
session_20250326_204905,22362,0,1,-300
session_20250326_204905,22363,0,1,-200
session_20250326_204905,22364,0,1,-300
session_20250326_204905,22365,0,1,-200
session_20250326_204905,22366,0,1,-300
session_20250326_204905,22367,0,1,-200
session_20250326_204905,22368,0,1,-300
session_20250326_204905,22369,0,1,-200
session_20250326_204905,22370,0,1,-300
session_20250326_204905,22371,0,1,-500
session_20250326_204905,22372,0,1,-600
session_20250326_204905,22373,1,2,-700
session_20250326_204905,22374,2,2,-800
session_20250326_204905,22375,3,2,-600
session_20250326_204905,22376,4,2,-700
session_20250326_204905,22377,5,2,-500
session_20250326_204905,22378,6,2,-600
session_20250326_204905,22379,7,2,-400
session_20250326_204905,22380,8,2,-500
session_20250326_204905,22381,0,1,-50
session_20250326_204905,22382,0,0,0
session_20250326_204905,22383,0,0,100
session_20250326_204905,22384,0,0,0
session_20250326_204905,22385,0,1,-50
session_20250326_204905,22386,0,0,0
session_20250326_204905,22387,0,0,100
session_20250326_204905,22388,0,0,0
session_20250326_204905,22389,0,1,-200
session_20250326_204905,22390,0,1,-300
session_20250326_204905,22391,0,1,-200
session_20250326_204905,22392,0,1,-300
session_20250326_204905,22393,0,2,-500
session_20250326_204905,22394,0,2,-600
session_20250326_204905,22395,0,2,-500
session_20250326_204905,22396,0,2,-600
session_20250326_204905,22397,0,2,-500
session_20250326_204905,22398,0,2,-600
session_20250326_204905,22399,0,2,-500
session_20250326_204905,22400,0,2,-600
session_20250326_204905,22401,0,2,-500
session_20250326_204905,22402,0,2,-600
session_20250326_204905,22403,0,2,-800
session_20250326_204905,22404,0,2,-900
session_20250326_204905,22405,1,3,-1000
session_20250326_204905,22406,2,3,-1100
session_20250326_204905,22407,3,3,-900
session_20250326_204905,22408,4,3,-1000
session_20250326_204905,22409,5,4,-1100
session_20250326_204905,22410,6,4,-1200
session_20250326_204905,22411,7,4,-1000
session_20250326_204905,22412,8,4,-1100
session_20250326_204905,22413,0,1,-50
session_20250326_204905,22414,0,0,0
session_20250326_204905,22415,0,0,100
session_20250326_204905,22416,0,0,0
session_20250326_204905,22417,0,1,-50
session_20250326_204905,22418,0,0,0
session_20250326_204905,22419,0,0,100
session_20250326_204905,22420,0,0,0
session_20250326_204905,22421,0,1,-200
session_20250326_204905,22422,0,1,-300
session_20250326_204905,22423,0,1,-200
session_20250326_204905,22424,0,1,-300
session_20250326_204905,22425,0,2,-500
session_20250326_204905,22426,0,2,-600
session_20250326_204905,22427,0,2,-500
session_20250326_204905,22428,0,2,-600
session_20250326_204905,22429,0,2,-500
session_20250326_204905,22430,0,2,-600
session_20250326_204905,22431,0,2,-500
session_20250326_204905,22432,0,2,-600
session_20250326_204905,22433,0,2,-500
session_20250326_204905,22434,0,2,-600
session_20250326_204905,22435,0,2,-800
session_20250326_204905,22436,0,2,-900
session_20250326_204905,22437,1,3,-1000
session_20250326_204905,22438,2,2,-800
session_20250326_204905,22439,3,2,-600
session_20250326_204905,22440,4,2,-700
session_20250326_204905,22441,5,3,-800
session_20250326_204905,22442,6,3,-900
session_20250326_204905,22443,7,3,-700
session_20250326_204905,22444,8,3,-800
session_20250326_204905,22445,0,1,-50
session_20250326_204905,22446,0,0,0
session_20250326_204905,22447,0,0,100
session_20250326_204905,22448,0,0,0
session_20250326_204905,22449,0,1,-50
session_20250326_204905,22450,0,0,0
session_20250326_204905,22451,0,0,100
session_20250326_204905,22452,0,0,0
session_20250326_204905,22453,0,1,-200
session_20250326_204905,22454,0,0,0
session_20250326_204905,22455,0,0,100
session_20250326_204905,22456,0,0,0
session_20250326_204905,22457,0,1,-200
session_20250326_204905,22458,0,1,-300
session_20250326_204905,22459,0,1,-200
session_20250326_204905,22460,0,1,-300
session_20250326_204905,22461,0,1,-200
session_20250326_204905,22462,0,1,-300
session_20250326_204905,22463,0,1,-200
session_20250326_204905,22464,0,1,-300
session_20250326_204905,22465,0,1,-200
session_20250326_204905,22466,0,1,-300
session_20250326_204905,22467,0,1,-200
session_20250326_204905,22468,0,1,-300
session_20250326_204905,22469,1,1,-200
session_20250326_204905,22470,2,1,-300
session_20250326_204905,22471,3,1,-200
session_20250326_204905,22472,4,1,-300
session_20250326_204905,22473,5,1,-200
session_20250326_204905,22474,6,1,-300
session_20250326_204905,22475,7,1,-200
session_20250326_204905,22476,8,1,-300
session_20250326_204905,22477,0,1,-50
session_20250326_204905,22478,0,0,0
session_20250326_204905,22479,0,0,100
session_20250326_204905,22480,0,0,0
session_20250326_204905,22481,0,1,-50
session_20250326_204905,22482,0,0,0
session_20250326_204905,22483,0,0,100
session_20250326_204905,22484,0,0,0
session_20250326_204905,22485,0,1,-200
session_20250326_204905,22486,0,1,-300
session_20250326_204905,22487,0,1,-200
session_20250326_204905,22488,0,1,-300
session_20250326_204905,22489,0,2,-500
session_20250326_204905,22490,0,2,-600
session_20250326_204905,22491,0,2,-500
session_20250326_204905,22492,0,2,-600
session_20250326_204905,22493,0,2,-500
session_20250326_204905,22494,0,2,-600
session_20250326_204905,22495,0,2,-500
session_20250326_204905,22496,0,2,-600
session_20250326_204905,22497,0,2,-500
session_20250326_204905,22498,0,2,-600
session_20250326_204905,22499,0,2,-800
session_20250326_204905,22500,0,2,-900
session_20250326_204905,22501,0,2,-700
session_20250326_204905,22502,0,2,-800
session_20250326_204905,22503,0,2,-600
session_20250326_204905,22504,0,2,-700
session_20250326_204905,22505,0,2,-500
session_20250326_204905,22506,0,2,-600
session_20250326_204905,22507,0,2,-400
session_20250326_204905,22508,0,2,-500
session_20250326_204905,22509,0,2,-300
session_20250326_204905,22510,0,2,-400
session_20250326_204905,22511,0,2,-200
session_20250326_204905,22512,0,2,-300
session_20250326_204905,22513,0,2,-100
session_20250326_204905,22514,0,2,-200
session_20250326_204905,22515,0,2,0
session_20250326_204905,22516,0,1,200
session_20250326_204905,22517,0,1,400
session_20250326_204905,22518,0,1,-50
session_20250326_204905,22519,0,0,0
session_20250326_204905,22520,0,0,100
session_20250326_204905,22521,0,0,0
session_20250326_204905,22522,0,1,-50
session_20250326_204905,22523,0,0,0
session_20250326_204905,22524,0,0,100
session_20250326_204905,22525,0,0,0
session_20250326_204905,22526,0,1,-200
session_20250326_204905,22527,0,1,-300
session_20250326_204905,22528,0,1,-200
session_20250326_204905,22529,0,1,-300
session_20250326_204905,22530,0,2,-500
session_20250326_204905,22531,0,2,-600
session_20250326_204905,22532,0,2,-500
session_20250326_204905,22533,0,2,-600
session_20250326_204905,22534,0,2,-500
session_20250326_204905,22535,0,1,-300
session_20250326_204905,22536,0,1,-200
session_20250326_204905,22537,0,1,-300
session_20250326_204905,22538,0,1,-200
session_20250326_204905,22539,0,1,-300
session_20250326_204905,22540,0,1,-500
session_20250326_204905,22541,0,1,-600
session_20250326_204905,22542,1,1,-400
session_20250326_204905,22543,2,1,-500
session_20250326_204905,22544,3,1,-300
session_20250326_204905,22545,4,1,-400
session_20250326_204905,22546,5,1,-200
session_20250326_204905,22547,6,1,-300
session_20250326_204905,22548,7,1,-100
